Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
Oak Street Weather Station,05/30/2015 07:00:00 PM,8.1,7.5,92,5.4,1.1,3.7,60,16,8.8,12.5,997.2,12,359,12,05/30/2015 7:00 PM,OakStreetWeatherStation201505301900
Oak Street Weather Station,05/30/2015 08:00:00 PM,8.2,7.4,91,1.2,1.8,5.5,60,3,10.2,13.3,997.5,5,359,12.1,05/30/2015 8:00 PM,OakStreetWeatherStation201505302000
Oak Street Weather Station,05/30/2015 09:00:00 PM,8.2,7.5,91,0.6,3.3,8.9,60,26,9,12.7,997.7,3,359,12.1,05/30/2015 9:00 PM,OakStreetWeatherStation201505302100
Oak Street Weather Station,05/30/2015 10:00:00 PM,8.1,7.2,88,0,1.3,10.2,60,13,9.1,12.2,998.2,3,359,12.1,05/30/2015 10:00 PM,OakStreetWeatherStation201505302200
Oak Street Weather Station,05/30/2015 11:00:00 PM,8.3,7.2,87,0,0.1,10.3,0,15,8,11.7,998.2,3,359,12.1,05/30/2015 11:00 PM,OakStreetWeatherStation201505302300
Oak Street Weather Station,05/31/2015 12:00:00 AM,8.1,7.1,88,0,0,10.3,0,14,7.9,11.9,998.3,3,359,12.1,05/31/2015 12:00 AM,OakStreetWeatherStation201505312400
Oak Street Weather Station,05/31/2015 02:00:00 AM,7.7,6.8,89,0,0,10.3,0,15,8.3,11.5,998.2,4,359,12.1,05/31/2015 2:00 AM,OakStreetWeatherStation201505310200
Oak Street Weather Station,05/31/2015 03:00:00 AM,7.3,6.6,90,0,0,10.3,0,11,8.7,11.6,998,3,359,12.1,05/31/2015 3:00 AM,OakStreetWeatherStation201505310300
Oak Street Weather Station,05/31/2015 04:00:00 AM,7.4,6.5,89,0,0,10.3,0,17,8.2,10.9,997.6,4,359,12.1,05/31/2015 4:00 AM,OakStreetWeatherStation201505310400
Oak Street Weather Station,05/31/2015 05:00:00 AM,7,6.2,90,0,0,10.3,0,15,8.9,11.4,998,4,359,12,05/31/2015 5:00 AM,OakStreetWeatherStation201505310500
Oak Street Weather Station,05/31/2015 06:00:00 AM,7.1,6.6,93,0,0,10.3,0,16,8,11.1,998.3,7,359,12,05/31/2015 6:00 AM,OakStreetWeatherStation201505310600
Oak Street Weather Station,05/31/2015 07:00:00 AM,7.5,7.0,93,0,0,10.3,0,14,6.5,9.1,998.8,19,359,12,05/31/2015 7:00 AM,OakStreetWeatherStation201505310700
Oak Street Weather Station,05/31/2015 08:00:00 AM,7.5,6.9,93,0,0,10.3,60,16,6.7,9.2,999.4,41,359,12.1,05/31/2015 8:00 AM,OakStreetWeatherStation201505310800
Oak Street Weather Station,05/31/2015 09:00:00 AM,7.8,6.9,89,0,0,10.3,0,4,6.4,9.7,999.9,67,359,12.2,05/31/2015 9:00 AM,OakStreetWeatherStation201505310900
Oak Street Weather Station,05/31/2015 10:00:00 AM,8,7.0,88,0,0,10.3,0,7,7.3,10.2,"1,000.2",110,359,12,05/31/2015 10:00 AM,OakStreetWeatherStation201505311000
Oak Street Weather Station,05/31/2015 11:00:00 AM,8.3,7.3,87,0,0,10.3,0,9,6.2,10.4,"1,000.6",139,359,12,05/31/2015 11:00 AM,OakStreetWeatherStation201505311100
Oak Street Weather Station,05/31/2015 12:00:00 PM,8.6,7.3,84,0,0,10.3,0,15,7,9.1,"1,000.7",236,359,12,05/31/2015 12:00 PM,OakStreetWeatherStation201505311200
Oak Street Weather Station,05/31/2015 01:00:00 PM,8.9,7.6,84,0,0,10.3,0,14,6.6,9,"1,000.8",436,359,12.1,05/31/2015 1:00 PM,OakStreetWeatherStation201505311300
Oak Street Weather Station,05/31/2015 02:00:00 PM,9.3,7.6,80,0,0,10.3,0,11,7.1,9.6,"1,000.5",260,359,12.1,05/31/2015 2:00 PM,OakStreetWeatherStation201505311400
Oak Street Weather Station,05/31/2015 03:00:00 PM,9.7,8.0,80,0,0,10.3,0,12,5.1,7.2,"1,000.7",295,359,12.1,05/31/2015 3:00 PM,OakStreetWeatherStation201505311500
Oak Street Weather Station,05/31/2015 04:00:00 PM,9.1,7.5,80,0,0,10.3,0,7,5.9,8.3,"1,000.3",177,359,12.1,05/31/2015 4:00 PM,OakStreetWeatherStation201505311600
Oak Street Weather Station,05/31/2015 05:00:00 PM,9,7.3,80,0,0,10.3,0,15,5.7,7.4,"1,000.5",307,359,12,05/31/2015 5:00 PM,OakStreetWeatherStation201505311700
Oak Street Weather Station,05/31/2015 06:00:00 PM,9,7.5,82,0,0,10.3,0,12,5.2,6.5,"1,000.2",158,359,12.2,05/31/2015 6:00 PM,OakStreetWeatherStation201505311800
Oak Street Weather Station,05/31/2015 07:00:00 PM,8.8,7.2,82,0,0,10.3,0,7,4.3,6.3,"1,000.7",37,359,12,05/31/2015 7:00 PM,OakStreetWeatherStation201505311900
Oak Street Weather Station,05/31/2015 08:00:00 PM,8.8,7.2,81,0,0,10.3,0,13,4.3,6,"1,000.6",13,359,12.2,05/31/2015 8:00 PM,OakStreetWeatherStation201505312000
Oak Street Weather Station,05/31/2015 09:00:00 PM,8.6,7.0,80,0,0,10.3,0,14,4.9,6.1,"1,001",3,359,12,05/31/2015 9:00 PM,OakStreetWeatherStation201505312100
Oak Street Weather Station,05/31/2015 10:00:00 PM,8.6,7.1,81,0,0,10.3,0,14,3.3,4.5,"1,001.1",3,359,12.1,05/31/2015 10:00 PM,OakStreetWeatherStation201505312200
Oak Street Weather Station,05/31/2015 11:00:00 PM,8.4,7.0,83,0,0,10.3,0,28,2.4,3.8,"1,001.1",3,359,12,05/31/2015 11:00 PM,OakStreetWeatherStation201505312300
Oak Street Weather Station,06/01/2015 12:00:00 AM,8.9,7.6,84,0,0,10.3,0,38,1.6,2.3,"1,001.3",3,359,12.1,06/01/2015 12:00 AM,OakStreetWeatherStation201506012400
Oak Street Weather Station,06/01/2015 01:00:00 AM,10,8.7,84,0,0,10.3,0,52,2.6,3.7,"1,000.7",3,359,12,06/01/2015 1:00 AM,OakStreetWeatherStation201506010100
Oak Street Weather Station,06/01/2015 02:00:00 AM,9.9,8.0,78,0,0,10.3,0,58,4.4,6.9,"1,000.8",3,359,12.1,06/01/2015 2:00 AM,OakStreetWeatherStation201506010200
Oak Street Weather Station,06/01/2015 03:00:00 AM,9.3,7.7,82,0,0,10.3,0,57,4.4,5.7,"1,000.6",3,359,12.1,06/01/2015 3:00 AM,OakStreetWeatherStation201506010300
Oak Street Weather Station,06/01/2015 04:00:00 AM,9.2,7.7,82,0,0,10.3,0,73,4.7,6.3,"1,000.5",3,359,12,06/01/2015 4:00 AM,OakStreetWeatherStation201506010400
Oak Street Weather Station,06/01/2015 05:00:00 AM,9.3,8.0,85,0,0,10.3,0,76,2.9,4.3,"1,001.2",4,359,12.1,06/01/2015 5:00 AM,OakStreetWeatherStation201506010500
Oak Street Weather Station,06/01/2015 06:00:00 AM,9,7.7,84,0,0,10.3,0,75,4.3,5.6,"1,001.5",24,359,12,06/01/2015 6:00 AM,OakStreetWeatherStation201506010600
Oak Street Weather Station,06/01/2015 07:00:00 AM,9.2,7.9,85,0,0,10.3,0,71,3.4,4,"1,001.8",82,359,12.1,06/01/2015 7:00 AM,OakStreetWeatherStation201506010700
Oak Street Weather Station,06/01/2015 08:00:00 AM,9,7.8,85,0,0,10.3,0,61,3.7,4.4,"1,002.3",80,359,12,06/01/2015 8:00 AM,OakStreetWeatherStation201506010800
Oak Street Weather Station,06/01/2015 10:00:00 AM,9,7.7,85,0,0,10.3,0,41,3.2,3.9,"1,002.3",354,358,12.2,06/01/2015 10:00 AM,OakStreetWeatherStation201506011000
Oak Street Weather Station,06/01/2015 11:00:00 AM,9,7.6,84,0,0,10.3,0,26,3.4,4.3,"1,002.4",318,359,12.1,06/01/2015 11:00 AM,OakStreetWeatherStation201506011100
Oak Street Weather Station,06/01/2015 12:00:00 PM,8.9,7.5,83,0,0,10.3,0,26,4.1,4.9,"1,002.3",705,359,12.1,06/01/2015 12:00 PM,OakStreetWeatherStation201506011200
Oak Street Weather Station,06/01/2015 01:00:00 PM,9.4,7.8,81,0,0,10.3,0,29,3,3.9,"1,002.1",931,359,12,06/01/2015 1:00 PM,OakStreetWeatherStation201506011300
Oak Street Weather Station,06/01/2015 02:00:00 PM,10,8.3,80,0,0,10.3,0,25,4,5.5,"1,001.7",923,359,12.2,06/01/2015 2:00 PM,OakStreetWeatherStation201506011400
Oak Street Weather Station,06/01/2015 03:00:00 PM,10,8.3,80,0,0,10.3,0,13,3.9,5.1,"1,001.5",788,359,12,06/01/2015 3:00 PM,OakStreetWeatherStation201506011500
Oak Street Weather Station,06/01/2015 04:00:00 PM,9.9,8.0,78,0,0,10.3,0,17,4,4.8,"1,001.1",651,359,12.1,06/01/2015 4:00 PM,OakStreetWeatherStation201506011600
Oak Street Weather Station,06/01/2015 05:00:00 PM,10.1,7.8,73,0,0,10.3,0,8,3.2,4.2,"1,000.9",34,359,12.2,06/01/2015 5:00 PM,OakStreetWeatherStation201506011700
Oak Street Weather Station,06/01/2015 06:00:00 PM,10.3,7.6,69,0,0,10.3,0,17,2.3,3.4,"1,000.7",30,359,12.1,06/01/2015 6:00 PM,OakStreetWeatherStation201506011800
Oak Street Weather Station,06/01/2015 07:00:00 PM,10.2,7.5,69,0,0,10.3,0,18,2.8,3.4,"1,001",24,359,12.1,06/01/2015 7:00 PM,OakStreetWeatherStation201506011900
Oak Street Weather Station,06/01/2015 08:00:00 PM,9.8,7.3,71,0,0,10.3,0,10,2.2,4,"1,000.9",11,359,12,06/01/2015 8:00 PM,OakStreetWeatherStation201506012000
Oak Street Weather Station,06/01/2015 09:00:00 PM,9.8,7.3,71,0,0,10.3,0,15,2.7,3.6,"1,000.8",3,359,12.1,06/01/2015 9:00 PM,OakStreetWeatherStation201506012100
Oak Street Weather Station,06/01/2015 10:00:00 PM,9.6,7.2,72,0,0,10.3,0,2,1.4,2,"1,001.1",2,359,12,06/01/2015 10:00 PM,OakStreetWeatherStation201506012200
Oak Street Weather Station,06/01/2015 11:00:00 PM,9.6,7.1,71,0,0,10.3,0,4,1.1,1.4,"1,001",3,359,12.1,06/01/2015 11:00 PM,OakStreetWeatherStation201506012300
Oak Street Weather Station,06/02/2015 12:00:00 AM,9.6,7.1,70,0,0,10.3,0,0,0,0.6,"1,000.3",2,359,12.1,06/02/2015 12:00 AM,OakStreetWeatherStation201506022400
Oak Street Weather Station,06/02/2015 01:00:00 AM,10.1,7.1,66,0,0,10.3,0,0,0,0.8,999.8,3,359,12,06/02/2015 1:00 AM,OakStreetWeatherStation201506020100
Oak Street Weather Station,06/02/2015 02:00:00 AM,9.7,7.8,78,0,0,10.3,0,205,0.6,0.8,999.5,3,359,12,06/02/2015 2:00 AM,OakStreetWeatherStation201506020200
Oak Street Weather Station,06/02/2015 03:00:00 AM,10.1,8.0,77,0,0,10.3,0,34,1.3,1.8,999.3,3,359,12,06/02/2015 3:00 AM,OakStreetWeatherStation201506020300
Oak Street Weather Station,06/02/2015 04:00:00 AM,9.9,8.3,81,0,0,10.3,0,17,1.7,1.9,999.6,3,359,12.1,06/02/2015 4:00 AM,OakStreetWeatherStation201506020400
Oak Street Weather Station,06/02/2015 05:00:00 AM,9.5,8.1,84,0,0,10.3,0,344,1,1.2,999.5,4,359,12,06/02/2015 5:00 AM,OakStreetWeatherStation201506020500
Oak Street Weather Station,06/02/2015 06:00:00 AM,9.8,8.5,84,0,0,10.3,0,31,1.4,1.8,"1,000.2",116,359,12.1,06/02/2015 6:00 AM,OakStreetWeatherStation201506020600
Oak Street Weather Station,06/02/2015 08:00:00 AM,10.2,8.7,83,0,0,10.3,0,31,1.9,2.5,"1,000.8",458,0,12.1,06/02/2015 8:00 AM,OakStreetWeatherStation201506020800
Oak Street Weather Station,06/02/2015 09:00:00 AM,10.9,9.2,81,0,0,10.3,0,43,1.3,2.2,"1,001",630,0,12.1,06/02/2015 9:00 AM,OakStreetWeatherStation201506020900
Oak Street Weather Station,06/02/2015 10:00:00 AM,11.3,9.5,81,0,0,10.3,0,73,1.1,1.6,"1,000.7",772,0,12.1,06/02/2015 10:00 AM,OakStreetWeatherStation201506021000
Oak Street Weather Station,06/02/2015 11:00:00 AM,11.6,10.2,84,0,0,10.3,0,80,2,2.6,999.9,878,0,12.1,06/02/2015 11:00 AM,OakStreetWeatherStation201506021100
Oak Street Weather Station,06/02/2015 01:00:00 PM,13.1,11.3,81,0,0,10.3,0,80,1.4,2.2,999.4,927,0,12.1,06/02/2015 1:00 PM,OakStreetWeatherStation201506021300
Oak Street Weather Station,06/02/2015 02:00:00 PM,14.4,12.1,76,0,0,10.3,0,55,1.1,1.7,998.5,881,359,12.1,06/02/2015 2:00 PM,OakStreetWeatherStation201506021400
Oak Street Weather Station,06/02/2015 04:00:00 PM,15.8,12.4,67,0,0,10.3,0,95,0.7,1.8,997.4,644,359,12.1,06/02/2015 4:00 PM,OakStreetWeatherStation201506021600
Oak Street Weather Station,06/02/2015 06:00:00 PM,14.3,11.7,74,0,0,10.3,0,88,0,0.9,996.9,36,0,12.1,06/02/2015 6:00 PM,OakStreetWeatherStation201506021800
Oak Street Weather Station,06/02/2015 07:00:00 PM,13.8,11.5,76,0,0,10.3,0,49,0.6,1.1,997,42,359,12.2,06/02/2015 7:00 PM,OakStreetWeatherStation201506021900
Oak Street Weather Station,06/02/2015 08:00:00 PM,13.6,11.1,74,0,0,10.3,0,86,0.8,1.5,997.1,10,0,12.1,06/02/2015 8:00 PM,OakStreetWeatherStation201506022000
Oak Street Weather Station,06/02/2015 09:00:00 PM,13.4,10.5,70,0,0,10.3,0,134,0.8,2.2,997,2,359,12,06/02/2015 9:00 PM,OakStreetWeatherStation201506022100
Oak Street Weather Station,06/02/2015 10:00:00 PM,13.5,10.1,66,0,0,10.3,0,122,1.3,2,997.1,2,359,12,06/02/2015 10:00 PM,OakStreetWeatherStation201506022200
Oak Street Weather Station,06/02/2015 11:00:00 PM,14.3,9.8,56,0,0,10.3,0,117,1.1,3.6,997.3,2,359,12,06/02/2015 11:00 PM,OakStreetWeatherStation201506022300
Oak Street Weather Station,06/03/2015 12:00:00 AM,14.5,10.3,59,0,0,10.3,0,75,1.2,2.5,997.1,2,359,12.1,06/03/2015 12:00 AM,OakStreetWeatherStation201506032400
Oak Street Weather Station,06/03/2015 01:00:00 AM,14.7,10.8,63,0,0,10.3,0,93,1.2,2.7,996.7,2,359,12,06/03/2015 1:00 AM,OakStreetWeatherStation201506030100
Oak Street Weather Station,06/03/2015 02:00:00 AM,13.9,11.4,74,0,0,10.3,0,115,1.3,2.4,996.5,2,359,12,06/03/2015 2:00 AM,OakStreetWeatherStation201506030200
Oak Street Weather Station,06/03/2015 03:00:00 AM,14.7,12.2,75,0,0,10.3,0,118,0.7,1.8,996.5,2,0,12.1,06/03/2015 3:00 AM,OakStreetWeatherStation201506030300
Oak Street Weather Station,06/03/2015 04:00:00 AM,15.2,12.6,75,0,0,10.3,0,117,0.6,1.3,996.2,2,0,12.2,06/03/2015 4:00 AM,OakStreetWeatherStation201506030400
Oak Street Weather Station,06/03/2015 05:00:00 AM,15.3,12.2,70,0,0,10.3,0,118,1.1,2.4,996.1,6,0,12,06/03/2015 5:00 AM,OakStreetWeatherStation201506030500
Oak Street Weather Station,06/03/2015 06:00:00 AM,15.5,12.4,70,0,0,10.3,0,114,1.6,2.8,996.3,108,0,12,06/03/2015 6:00 AM,OakStreetWeatherStation201506030600
Oak Street Weather Station,06/03/2015 08:00:00 AM,15.6,12.7,73,0,0,10.3,0,118,1.7,3.4,996.5,398,0,12.1,06/03/2015 8:00 AM,OakStreetWeatherStation201506030800
Oak Street Weather Station,06/03/2015 09:00:00 AM,17.1,13.6,68,0,0,10.3,0,124,1.4,2.8,996.3,633,0,12,06/03/2015 9:00 AM,OakStreetWeatherStation201506030900
Oak Street Weather Station,06/03/2015 10:00:00 AM,14,12.3,82,0,0,10.3,0,0,2.5,3.1,996.5,762,0,12.1,06/03/2015 10:00 AM,OakStreetWeatherStation201506031000
Oak Street Weather Station,06/03/2015 11:00:00 AM,16.8,13.4,68,0,0,10.3,0,105,2.1,5,995.8,855,0,12,06/03/2015 11:00 AM,OakStreetWeatherStation201506031100
Oak Street Weather Station,06/03/2015 12:00:00 PM,15.8,13.1,75,0,0,10.3,0,101,1.8,2.6,995.8,906,0,12.1,06/03/2015 12:00 PM,OakStreetWeatherStation201506031200
Oak Street Weather Station,06/03/2015 01:00:00 PM,16.8,13.7,71,0,0,10.3,0,109,1.5,2.8,995,908,0,12.1,06/03/2015 1:00 PM,OakStreetWeatherStation201506031300
Oak Street Weather Station,06/03/2015 02:00:00 PM,17.9,14.0,66,0,0,10.3,0,112,1.9,3.4,995,834,0,12.1,06/03/2015 2:00 PM,OakStreetWeatherStation201506031400
Oak Street Weather Station,06/03/2015 04:00:00 PM,17.6,14.0,68,0,0,10.3,0,93,1.6,3,993.8,597,359,12.1,06/03/2015 4:00 PM,OakStreetWeatherStation201506031600
Oak Street Weather Station,06/03/2015 05:00:00 PM,18.8,14.3,62,0,0,10.3,0,113,2.8,4.6,993.6,104,359,12.1,06/03/2015 5:00 PM,OakStreetWeatherStation201506031700
Oak Street Weather Station,06/03/2015 07:00:00 PM,17.4,13.8,67,0,0,10.3,0,111,1.6,3.7,993.2,60,359,12.1,06/03/2015 7:00 PM,OakStreetWeatherStation201506031900
Oak Street Weather Station,06/03/2015 08:00:00 PM,17.1,13.6,69,0,0,10.3,0,119,1.5,3.2,993.2,24,359,12,06/03/2015 8:00 PM,OakStreetWeatherStation201506032000
Oak Street Weather Station,06/03/2015 09:00:00 PM,17.6,13.9,67,0,0,10.3,0,112,2.3,4.8,993.4,1,0,12,06/03/2015 9:00 PM,OakStreetWeatherStation201506032100
Oak Street Weather Station,06/03/2015 11:00:00 PM,18.1,14.3,66,0,0,10.3,0,138,0.8,1.5,993.8,1,0,12.2,06/03/2015 11:00 PM,OakStreetWeatherStation201506032300
Oak Street Weather Station,06/04/2015 12:00:00 AM,20,15.5,63,0,0,10.3,0,120,1.2,2.6,993.9,0,0,12.1,06/04/2015 12:00 AM,OakStreetWeatherStation201506042400
Oak Street Weather Station,06/04/2015 01:00:00 AM,19.5,15.2,64,0,0,10.3,0,0,0.6,1.6,993.7,0,0,12,06/04/2015 1:00 AM,OakStreetWeatherStation201506040100
Oak Street Weather Station,06/04/2015 02:00:00 AM,19,15.1,67,0,0,10.3,0,116,0.5,1.4,993.3,0,0,12.1,06/04/2015 2:00 AM,OakStreetWeatherStation201506040200
Oak Street Weather Station,06/04/2015 03:00:00 AM,18.9,14.9,65,0,0,10.3,0,84,0.8,2,993.3,1,0,12.1,06/04/2015 3:00 AM,OakStreetWeatherStation201506040300
Oak Street Weather Station,06/04/2015 04:00:00 AM,18.4,14.7,68,0,0,10.3,0,14,0.9,1.8,993.7,1,0,12,06/04/2015 4:00 AM,OakStreetWeatherStation201506040400
Oak Street Weather Station,06/04/2015 05:00:00 AM,18.1,14.8,71,0,0,10.3,0,4,0.9,2.2,994,2,0,11.9,06/04/2015 5:00 AM,OakStreetWeatherStation201506040500
Oak Street Weather Station,06/04/2015 07:00:00 AM,19.1,15.5,70,0,0,10.3,0,334,1.1,2.9,994.7,121,0,12.1,06/04/2015 7:00 AM,OakStreetWeatherStation201506040700
Oak Street Weather Station,06/04/2015 08:00:00 AM,20.2,16.3,68,0,0,10.3,0,109,0.6,1.3,993.9,248,359,12,06/04/2015 8:00 AM,OakStreetWeatherStation201506040800
Oak Street Weather Station,06/04/2015 10:00:00 AM,23.1,18.1,62,0,0,10.3,0,0,1,2.6,994.1,691,0,12.1,06/04/2015 10:00 AM,OakStreetWeatherStation201506041000
Oak Street Weather Station,06/04/2015 11:00:00 AM,23.6,18.5,61,0,0,10.3,0,284,0.9,2.5,994.3,415,0,12.2,06/04/2015 11:00 AM,OakStreetWeatherStation201506041100
Oak Street Weather Station,06/04/2015 02:00:00 PM,25.4,19.3,57,0,0,10.3,0,62,0.8,2.2,993.8,309,0,12.1,06/04/2015 2:00 PM,OakStreetWeatherStation201506041400
Oak Street Weather Station,06/04/2015 03:00:00 PM,25.5,19.4,57,0,0,10.3,0,76,1.5,3.2,993.6,368,0,12.1,06/04/2015 3:00 PM,OakStreetWeatherStation201506041500
Oak Street Weather Station,06/04/2015 04:00:00 PM,26.4,19.7,54,0,0,10.3,0,309,0.7,1.5,993.2,454,0,12.1,06/04/2015 4:00 PM,OakStreetWeatherStation201506041600
Oak Street Weather Station,06/04/2015 05:00:00 PM,22.7,18.2,65,0,0,10.3,0,115,1.1,2.6,992.7,212,0,12.1,06/04/2015 5:00 PM,OakStreetWeatherStation201506041700
Oak Street Weather Station,06/04/2015 07:00:00 PM,24.8,19.0,58,0,0,10.3,0,130,0.7,1.1,992.5,52,0,12.1,06/04/2015 7:00 PM,OakStreetWeatherStation201506041900
Oak Street Weather Station,06/04/2015 08:00:00 PM,24.8,19.2,59,0,0,10.3,0,135,1,1.9,992.3,17,0,12.2,06/04/2015 8:00 PM,OakStreetWeatherStation201506042000
Oak Street Weather Station,06/04/2015 09:00:00 PM,24.7,19.2,60,0,0,10.3,60,134,0.4,0.8,992.7,0,0,12.1,06/04/2015 9:00 PM,OakStreetWeatherStation201506042100
Oak Street Weather Station,06/04/2015 10:00:00 PM,25.5,19.4,57,0,0,10.3,0,123,0.7,1.6,993.5,-2,0,12.1,06/04/2015 10:00 PM,OakStreetWeatherStation201506042200
Oak Street Weather Station,06/04/2015 11:00:00 PM,25.5,19.8,59,0,0,10.3,0,282,1,1.8,993.9,0,0,12.1,06/04/2015 11:00 PM,OakStreetWeatherStation201506042300
Oak Street Weather Station,06/05/2015 12:00:00 AM,24.7,19.7,63,0,0,10.3,0,346,2.1,2.7,993.4,0,0,12.1,06/05/2015 12:00 AM,OakStreetWeatherStation201506052400
Oak Street Weather Station,06/05/2015 01:00:00 AM,20,16.5,71,0,0,10.3,0,349,2.2,3.9,993.8,0,0,12.1,06/05/2015 1:00 AM,OakStreetWeatherStation201506050100
Oak Street Weather Station,06/05/2015 02:00:00 AM,18,15.4,77,0,0,10.3,0,0,0.5,1.6,994.2,1,0,12.1,06/05/2015 2:00 AM,OakStreetWeatherStation201506050200
Oak Street Weather Station,06/05/2015 03:00:00 AM,16.7,14.9,82,0,0,10.3,0,3,1.5,2.5,994.2,1,0,12.1,06/05/2015 3:00 AM,OakStreetWeatherStation201506050300
Oak Street Weather Station,06/05/2015 04:00:00 AM,16.2,14.7,86,0,0,10.3,0,336,0.5,1.7,994.8,1,359,12.1,06/05/2015 4:00 AM,OakStreetWeatherStation201506050400
Oak Street Weather Station,06/05/2015 05:00:00 AM,13.4,13.0,96,0,0,10.3,0,340,2,3.4,995.2,2,359,12,06/05/2015 5:00 AM,OakStreetWeatherStation201506050500
Oak Street Weather Station,06/05/2015 06:00:00 AM,12.5,12.2,97,0,0,10.3,0,3,1.9,3.6,996,23,359,12,06/05/2015 6:00 AM,OakStreetWeatherStation201506050600
Oak Street Weather Station,06/05/2015 07:00:00 AM,11.6,11.4,97,0,0,10.3,0,10,2.5,3.9,996.4,42,359,12,06/05/2015 7:00 AM,OakStreetWeatherStation201506050700
Oak Street Weather Station,06/05/2015 09:00:00 AM,11.9,11.7,98,0,0,10.3,0,2,3.7,5.5,998,122,359,12.1,06/05/2015 9:00 AM,OakStreetWeatherStation201506050900
Oak Street Weather Station,06/05/2015 11:00:00 AM,11.8,11.6,97,0,0,10.3,0,3,3,4.5,998.7,153,359,12,06/05/2015 11:00 AM,OakStreetWeatherStation201506051100
Oak Street Weather Station,06/05/2015 01:00:00 PM,12.2,11.6,94,0,0,10.3,0,14,4.9,6.8,998.8,199,359,12.1,06/05/2015 1:00 PM,OakStreetWeatherStation201506051300
Oak Street Weather Station,06/05/2015 04:00:00 PM,11.3,10.9,96,0,0,10.3,0,6,4.9,7.2,999,117,359,12.1,06/05/2015 4:00 PM,OakStreetWeatherStation201506051600
Oak Street Weather Station,06/05/2015 05:00:00 PM,11.6,10.8,91,0,0,10.3,0,8,6.2,8.7,998.8,149,359,12.1,06/05/2015 5:00 PM,OakStreetWeatherStation201506051700
Oak Street Weather Station,06/05/2015 06:00:00 PM,10.7,10.3,96,0,0,10.3,0,4,4.8,7,998.8,92,359,12,06/05/2015 6:00 PM,OakStreetWeatherStation201506051800
Oak Street Weather Station,06/05/2015 07:00:00 PM,11.8,10.9,89,0,0,10.3,0,357,3.1,5.5,998.7,55,359,12.1,06/05/2015 7:00 PM,OakStreetWeatherStation201506051900
Oak Street Weather Station,06/05/2015 08:00:00 PM,12.1,11.1,89,0,0,10.3,0,12,1.4,4.3,998.2,14,359,12.1,06/05/2015 8:00 PM,OakStreetWeatherStation201506052000
Oak Street Weather Station,06/05/2015 10:00:00 PM,11.9,10.7,87,0,0,10.3,0,345,2,4.4,998.4,3,359,12.1,06/05/2015 10:00 PM,OakStreetWeatherStation201506052200
Oak Street Weather Station,06/06/2015 12:00:00 AM,11.4,10.3,88,0,0,10.3,0,359,3.6,5.6,998.9,3,359,12.2,06/06/2015 12:00 AM,OakStreetWeatherStation201506062400
Oak Street Weather Station,06/06/2015 02:00:00 AM,10.6,9.5,87,0,0,10.3,0,356,2.2,3.7,998.7,4,359,12,06/06/2015 2:00 AM,OakStreetWeatherStation201506060200
Oak Street Weather Station,06/06/2015 03:00:00 AM,10.4,9.5,90,0,0,10.3,0,17,1.2,2,999,3,359,12.1,06/06/2015 3:00 AM,OakStreetWeatherStation201506060300
Oak Street Weather Station,06/06/2015 04:00:00 AM,10.9,10.0,90,0,0,10.3,0,348,2.1,3,999.1,3,359,12,06/06/2015 4:00 AM,OakStreetWeatherStation201506060400
Oak Street Weather Station,06/06/2015 05:00:00 AM,10.7,9.8,91,0,0,10.3,0,11,2.6,3.6,999.1,3,359,12.1,06/06/2015 5:00 AM,OakStreetWeatherStation201506060500
Oak Street Weather Station,06/06/2015 06:00:00 AM,11.1,10.1,89,0,0,10.3,0,351,1.9,2.4,999.8,13,359,12.1,06/06/2015 6:00 AM,OakStreetWeatherStation201506060600
Oak Street Weather Station,06/06/2015 07:00:00 AM,11,10.2,90,0,0,10.3,0,12,2.9,3.6,999.6,147,359,12.1,06/06/2015 7:00 AM,OakStreetWeatherStation201506060700
Oak Street Weather Station,06/06/2015 08:00:00 AM,11.8,10.6,87,0,0,10.3,0,11,1.5,2.6,999.7,440,0,12,06/06/2015 8:00 AM,OakStreetWeatherStation201506060800
Oak Street Weather Station,06/06/2015 09:00:00 AM,12.4,11.2,87,0,0,10.3,0,16,2.6,3.5,"1,000",607,0,12.1,06/06/2015 9:00 AM,OakStreetWeatherStation201506060900
Oak Street Weather Station,06/06/2015 10:00:00 AM,12.8,11.6,87,0,0,10.3,0,17,2.5,3.3,999.6,752,0,12.1,06/06/2015 10:00 AM,OakStreetWeatherStation201506061000
Oak Street Weather Station,06/06/2015 11:00:00 AM,12.9,11.6,86,0,0,10.3,0,16,2.5,3.2,999.3,843,0,12.1,06/06/2015 11:00 AM,OakStreetWeatherStation201506061100
Oak Street Weather Station,06/06/2015 12:00:00 PM,12.9,11.6,86,0,0,10.3,0,17,3.5,4.7,999.3,896,0,12.1,06/06/2015 12:00 PM,OakStreetWeatherStation201506061200
Oak Street Weather Station,06/06/2015 01:00:00 PM,12.8,11.5,86,0,0,10.3,0,16,3.1,4.5,999.1,904,359,12.1,06/06/2015 1:00 PM,OakStreetWeatherStation201506061300
